transaction_id,customer_id,transaction_date,transaction_time,account_type,transaction_type,transaction_amount,transaction_direction,account_balance,merchant_category,state,credit_score,has_loan,loan_type,emi_amount,transaction_status,channel,kyc_status,is_fraud,hour,day_of_week,is_weekend,time_since_last_transaction,time_since_last_transaction_available,transaction_count_1h,transaction_count_24h,withdrawal_count_1h,withdrawal_count_24h,withdrawal_amount_1h,withdrawal_amount_24h,amount_velocity_1h,amount_velocity_24h,average_withdrawal_amount_24h
TXN000371889,CUST023506,2022-05-21,05:52,Current,ATM_Withdrawal,2000.0,Debit,72304.92,Food & Dining,Gujarat,306,0,,0.0,Success,POS_Terminal,Verified,0,5,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372027,CUST013568,2022-05-21,11:40,Savings,ATM_Withdrawal,2000.0,Debit,209543.31,E-Commerce,Telangana,649,0,,0.0,Success,API,Verified,0,11,5,1,71964780.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372016,CUST011487,2022-05-21,12:50,Savings,ATM_Withdrawal,3000.0,Debit,6800.66,E-Commerce,Gujarat,487,0,,0.0,Success,ATM,Verified,0,12,5,1,70989240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000371911,CUST067575,2022-05-21,19:32,Savings,ATM_Withdrawal,1000.0,Debit,79668.33,Real Estate,Karnataka,732,0,,0.0,Success,Mobile_App,Verified,0,19,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000371976,CUST045590,2022-05-21,23:17,Current,ATM_Withdrawal,2000.0,Debit,9106.41,Peer Transfer,Karnataka,686,0,,0.0,Success,Web,Verified,0,23,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372264,CUST065501,2022-05-22,01:21,Savings,ATM_Withdrawal,500.0,Debit,56625.82,E-Commerce,UP,858,1,Home,3542.21,Success,Branch,Verified,0,1,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372333,CUST053321,2022-05-22,06:12,Current,ATM_Withdrawal,1000.0,Debit,2976.62,Government,Maharashtra,474,0,,0.0,Success,POS_Terminal,Verified,0,6,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372177,CUST069521,2022-05-22,13:23,Savings,ATM_Withdrawal,1000.0,Debit,31549.14,Food & Dining,Maharashtra,610,1,Auto,5346.01,Success,POS_Terminal,Verified,0,13,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372229,CUST004703,2022-05-22,18:42,Current,ATM_Withdrawal,3000.0,Debit,74199.96,Healthcare,Telangana,567,1,,2402.4,Failed,Branch,Pending,0,18,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372340,CUST067885,2022-05-22,20:27,Savings,ATM_Withdrawal,1000.0,Debit,9830.14,Salary,Gujarat,368,0,,0.0,Success,Web,Verified,0,20,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372496,CUST031884,2022-05-23,05:39,Savings,ATM_Withdrawal,500.0,Debit,19639.09,Entertainment,Maharashtra,698,0,,0.0,Success,Mobile_App,Verified,0,5,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372482,CUST063375,2022-05-23,07:32,Savings,ATM_Withdrawal,1000.0,Debit,19492.51,Investment,Rajasthan,830,0,,0.0,Success,Mobile_App,Verified,0,7,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372722,CUST026093,2022-05-23,13:05,Current,ATM_Withdrawal,10000.0,Debit,56317.5,Utilities,Gujarat,696,0,,0.0,Success,Web,Verified,0,13,0,0,106867020.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372679,CUST071028,2022-05-23,17:57,Savings,ATM_Withdrawal,1000.0,Debit,196446.33,Peer Transfer,Karnataka,580,1,Personal,10500.28,Success,Mobile_App,Expired,0,17,0,0,88297560.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372564,CUST028747,2022-05-23,22:59,Salary,ATM_Withdrawal,1000.0,Debit,5137.2,Real Estate,Delhi,890,1,Auto,5672.1,Success,Mobile_App,Verified,0,22,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372935,CUST028891,2022-05-24,03:43,Savings,ATM_Withdrawal,2000.0,Debit,3866.48,Retail,Tamil Nadu,518,0,,0.0,Success,Mobile_App,Verified,0,3,1,0,38668140.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372909,CUST035491,2022-05-24,06:24,Current,ATM_Withdrawal,5000.0,Debit,76583.81,Real Estate,Maharashtra,681,0,,0.0,Success,API,Verified,0,6,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372775,CUST021662,2022-05-24,08:47,NRI,ATM_Withdrawal,500.0,Debit,52941.45,Insurance,Karnataka,336,0,,0.0,Success,Mobile_App,Verified,0,8,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372918,CUST069926,2022-05-24,13:53,Savings,ATM_Withdrawal,5000.0,Debit,279332.83,Utilities,Maharashtra,352,1,Auto,6884.92,Success,API,Verified,0,13,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000372898,CUST046483,2022-05-24,20:03,Current,ATM_Withdrawal,500.0,Debit,14628.75,Salary,West Bengal,549,1,Auto,2050.11,Success,ATM,Verified,0,20,1,0,85270500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373161,CUST073678,2022-05-25,01:42,Current,ATM_Withdrawal,1000.0,Debit,36266.41,Peer Transfer,UP,439,0,,0.0,Success,Mobile_App,Verified,0,1,2,0,20682960.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373125,CUST061744,2022-05-25,05:42,Savings,ATM_Withdrawal,5000.0,Debit,91103.1,Retail,West Bengal,328,0,,0.0,Success,Branch,Verified,0,5,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373273,CUST054297,2022-05-25,07:18,Savings,ATM_Withdrawal,5000.0,Debit,37158.64,Retail,Maharashtra,387,0,,0.0,Success,API,Verified,0,7,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373215,CUST007667,2022-05-25,13:41,Salary,ATM_Withdrawal,500.0,Debit,71004.15,E-Commerce,Karnataka,667,0,,0.0,Success,Web,Verified,0,13,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373306,CUST067051,2022-05-25,18:20,Current,ATM_Withdrawal,1000.0,Debit,43624.88,Peer Transfer,West Bengal,492,1,Education,5564.44,Success,Web,Verified,0,18,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373290,CUST075708,2022-05-25,20:19,NRI,ATM_Withdrawal,1000.0,Debit,127592.29,Peer Transfer,Karnataka,600,0,,0.0,Success,Mobile_App,Verified,0,20,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373517,CUST022674,2022-05-26,01:10,Savings,ATM_Withdrawal,1000.0,Debit,63968.16,Salary,Tamil Nadu,778,0,,0.0,Success,Mobile_App,Verified,0,1,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373355,CUST033240,2022-05-26,10:04,Savings,ATM_Withdrawal,500.0,Debit,111484.51,Education,Delhi,622,0,,0.0,Success,Branch,Pending,0,10,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373408,CUST024671,2022-05-26,15:02,Savings,ATM_Withdrawal,1000.0,Debit,4731.83,Peer Transfer,UP,664,0,,0.0,Success,Mobile_App,Verified,0,15,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373575,CUST064131,2022-05-26,22:33,Current,ATM_Withdrawal,3000.0,Debit,3732.52,Education,Tamil Nadu,753,1,Home,2664.08,Success,Mobile_App,Verified,0,22,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373687,CUST030878,2022-05-27,01:10,Savings,ATM_Withdrawal,5000.0,Debit,64581.43,Insurance,Gujarat,799,1,Personal,3507.41,Success,Branch,Verified,0,1,4,0,12051480.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373756,CUST029957,2022-05-27,06:05,Current,ATM_Withdrawal,1000.0,Debit,44668.48,E-Commerce,Telangana,430,1,Business,6837.84,Success,Web,Verified,0,6,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373699,CUST018705,2022-05-27,09:09,Current,ATM_Withdrawal,1000.0,Debit,90400.28,Retail,Rajasthan,487,0,,0.0,Success,Web,Verified,0,9,4,0,27075840.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373672,CUST050168,2022-05-27,15:47,Savings,ATM_Withdrawal,2000.0,Debit,47335.34,Retail,Maharashtra,506,0,,0.0,Success,ATM,Verified,0,15,4,0,4603620.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000373759,CUST035150,2022-05-27,21:31,Salary,ATM_Withdrawal,1000.0,Debit,166881.92,Healthcare,Telangana,420,1,Education,8374.48,Success,Mobile_App,Verified,0,21,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374297,CUST059217,2022-05-28,03:13,Current,ATM_Withdrawal,1000.0,Debit,250432.35,Retail,Delhi,377,1,Home,7375.74,Success,Branch,Verified,0,3,5,1,25788360.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374242,CUST022143,2022-05-28,06:21,Salary,ATM_Withdrawal,1000.0,Debit,82303.69,Government,Rajasthan,355,0,,0.0,Reversed,POS_Terminal,Verified,0,6,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374060,CUST056227,2022-05-28,09:19,Current,ATM_Withdrawal,2000.0,Debit,9367.7,E-Commerce,Delhi,393,1,Home,10226.28,Success,ATM,Verified,0,9,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374152,CUST048665,2022-05-28,10:26,Current,ATM_Withdrawal,500.0,Debit,13176.26,Peer Transfer,West Bengal,570,0,,0.0,Success,Mobile_App,Verified,0,10,5,1,84998880.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374309,CUST038994,2022-05-28,15:29,Savings,ATM_Withdrawal,1000.0,Debit,30447.13,Government,Rajasthan,320,0,,0.0,Success,ATM,Verified,0,15,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374039,CUST050411,2022-05-28,18:48,Salary,ATM_Withdrawal,3000.0,Debit,95275.82,Food & Dining,Gujarat,408,1,Personal,2785.6,Success,Web,Verified,0,18,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374319,CUST067475,2022-05-28,22:58,Current,ATM_Withdrawal,5000.0,Debit,19526.86,Utilities,Karnataka,640,1,Education,3809.64,Success,Web,Verified,0,22,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374516,CUST023440,2022-05-29,05:23,Savings,ATM_Withdrawal,2000.0,Debit,40353.76,E-Commerce,Rajasthan,869,0,,0.0,Success,Web,Verified,0,5,6,1,35852700.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374500,CUST000238,2022-05-29,10:07,Salary,ATM_Withdrawal,2000.0,Debit,12104.09,Government,Telangana,496,1,,11809.56,Success,POS_Terminal,Pending,0,10,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374546,CUST035565,2022-05-29,14:44,Current,ATM_Withdrawal,10000.0,Debit,130510.96,Retail,Tamil Nadu,586,1,Business,6090.94,Success,ATM,Verified,0,14,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374542,CUST063411,2022-05-29,16:56,Salary,ATM_Withdrawal,1000.0,Debit,132500.37,E-Commerce,Tamil Nadu,772,1,Home,11049.83,Pending,Web,Verified,0,16,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374761,CUST008024,2022-05-30,03:08,Savings,ATM_Withdrawal,5000.0,Debit,147127.05,Entertainment,Rajasthan,320,1,Gold,2652.46,Failed,Branch,Verified,0,3,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374769,CUST034535,2022-05-30,08:49,Current,ATM_Withdrawal,1000.0,Debit,458123.29,Food & Dining,Maharashtra,377,1,Personal,2182.37,Success,Branch,Verified,0,8,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374655,CUST014933,2022-05-30,13:38,Salary,ATM_Withdrawal,5000.0,Debit,73419.5,Fuel,Tamil Nadu,717,1,Auto,3325.13,Success,Web,Verified,0,13,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374894,CUST053131,2022-05-30,21:16,Savings,ATM_Withdrawal,1000.0,Debit,150627.15,Government,Gujarat,476,0,,0.0,Pending,Web,Expired,0,21,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374760,CUST049206,2022-05-30,23:09,Savings,ATM_Withdrawal,3000.0,Debit,9724.09,E-Commerce,Tamil Nadu,830,1,Personal,4482.93,Success,ATM,Expired,0,23,0,0,48152520.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375066,CUST065386,2022-05-31,03:43,Salary,ATM_Withdrawal,5000.0,Debit,56414.07,Salary,Rajasthan,336,0,,0.0,Success,Mobile_App,Verified,0,3,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375015,CUST050807,2022-05-31,07:35,Savings,ATM_Withdrawal,1000.0,Debit,71296.38,Healthcare,West Bengal,534,0,,0.0,Failed,Branch,Verified,0,7,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374942,CUST005082,2022-05-31,11:40,Savings,ATM_Withdrawal,2000.0,Debit,27838.77,E-Commerce,Gujarat,349,1,Home,3262.97,Success,ATM,Verified,0,11,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000374910,CUST023006,2022-05-31,19:34,Current,ATM_Withdrawal,1000.0,Debit,16990.09,Food & Dining,Telangana,863,0,,0.0,Success,API,Verified,0,19,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375013,CUST052401,2022-05-31,23:08,Salary,ATM_Withdrawal,5000.0,Debit,46637.38,Retail,Tamil Nadu,376,0,,0.0,Success,Mobile_App,Verified,0,23,1,0,97642500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375318,CUST045740,2022-06-01,03:56,Current,ATM_Withdrawal,500.0,Debit,8959.61,Salary,Telangana,550,0,,0.0,Success,ATM,Verified,0,3,2,0,68062500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375238,CUST064706,2022-06-01,07:46,NRI,ATM_Withdrawal,1000.0,Debit,41718.68,Salary,Tamil Nadu,851,1,Personal,9468.2,Failed,Web,Verified,0,7,2,0,8673000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375224,CUST066917,2022-06-01,12:20,Savings,ATM_Withdrawal,500.0,Debit,22409.94,Healthcare,UP,743,0,,0.0,Success,Web,Verified,0,12,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375279,CUST020829,2022-06-01,18:04,Salary,ATM_Withdrawal,5000.0,Debit,128055.52,Travel,Maharashtra,735,0,,0.0,Success,Mobile_App,Verified,0,18,2,0,53093220.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375298,CUST049376,2022-06-01,20:15,Salary,ATM_Withdrawal,3000.0,Debit,209908.77,Education,Gujarat,835,0,,0.0,Success,Branch,Verified,0,20,2,0,19643040.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375438,CUST005843,2022-06-01,23:27,Savings,ATM_Withdrawal,10000.0,Debit,44336.02,Investment,Rajasthan,897,1,Business,8307.61,Success,Branch,Verified,0,23,2,0,85986180.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375766,CUST002149,2022-06-02,00:58,Current,ATM_Withdrawal,5000.0,Debit,14852.53,Travel,Karnataka,652,0,,0.0,Success,Mobile_App,Verified,0,0,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375640,CUST041492,2022-06-02,06:33,Fixed Deposit,ATM_Withdrawal,1000.0,Debit,213325.64,Food & Dining,Telangana,640,0,,0.0,Success,API,Verified,0,6,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375567,CUST033383,2022-06-02,09:32,Current,ATM_Withdrawal,2000.0,Debit,39813.03,Salary,Tamil Nadu,377,1,Personal,4902.99,Success,Mobile_App,Verified,0,9,3,0,30571860.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375703,CUST002814,2022-06-02,13:37,NRI,ATM_Withdrawal,500.0,Debit,10178.45,Peer Transfer,Maharashtra,715,0,,0.0,Success,Web,Verified,0,13,3,0,6755220.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375790,CUST064273,2022-06-02,18:08,NRI,ATM_Withdrawal,3000.0,Debit,12550.99,Utilities,Delhi,595,1,Home,7047.02,Success,ATM,Expired,0,18,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375851,CUST032763,2022-06-02,23:25,NRI,ATM_Withdrawal,1000.0,Debit,3272.53,Investment,West Bengal,414,0,,0.0,Success,ATM,Verified,0,23,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375912,CUST062608,2022-06-03,07:10,NRI,ATM_Withdrawal,3000.0,Debit,180062.69,Real Estate,Karnataka,640,0,,0.0,Success,Web,Verified,0,7,4,0,102263880.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376044,CUST044978,2022-06-03,10:28,Savings,ATM_Withdrawal,1000.0,Debit,39889.36,Real Estate,Tamil Nadu,757,0,,0.0,Success,Branch,Verified,0,10,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375990,CUST008442,2022-06-03,16:07,Savings,ATM_Withdrawal,1000.0,Debit,15189.5,Travel,West Bengal,669,0,,0.0,Success,Mobile_App,Verified,0,16,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375899,CUST055012,2022-06-03,17:15,Current,ATM_Withdrawal,5000.0,Debit,11047.1,E-Commerce,Tamil Nadu,430,0,,0.0,Success,Web,Verified,0,17,4,0,4347840.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000375931,CUST052859,2022-06-03,19:42,Fixed Deposit,ATM_Withdrawal,2000.0,Debit,7334.88,Salary,Karnataka,581,0,,0.0,Success,Mobile_App,Verified,0,19,4,0,86161320.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376047,CUST028815,2022-06-03,23:37,Savings,ATM_Withdrawal,3000.0,Debit,15036.44,Food & Dining,Maharashtra,770,1,Personal,4562.5,Success,Web,Verified,0,23,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376184,CUST037031,2022-06-04,03:41,Savings,ATM_Withdrawal,500.0,Debit,76924.61,Education,Tamil Nadu,886,0,,0.0,Success,Branch,Verified,0,3,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376248,CUST000546,2022-06-04,07:10,Current,ATM_Withdrawal,5000.0,Debit,6481.15,Investment,Telangana,336,0,,0.0,Failed,Web,Verified,0,7,5,1,93736380.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376195,CUST060566,2022-06-04,10:12,Savings,ATM_Withdrawal,3000.0,Debit,21353.12,Peer Transfer,Delhi,685,0,,0.0,Success,POS_Terminal,Verified,0,10,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376223,CUST041364,2022-06-04,15:03,Salary,ATM_Withdrawal,5000.0,Debit,59887.26,Peer Transfer,Delhi,432,0,,0.0,Success,POS_Terminal,Verified,0,15,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376422,CUST027297,2022-06-04,21:25,Savings,ATM_Withdrawal,2000.0,Debit,81592.07,Food & Dining,Punjab,619,0,,0.0,Success,Web,Verified,0,21,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376172,CUST043899,2022-06-04,23:26,Savings,ATM_Withdrawal,1000.0,Debit,10882.19,Retail,UP,893,0,,0.0,Success,Branch,Verified,0,23,5,1,5046960.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376492,CUST038804,2022-06-05,04:23,Savings,ATM_Withdrawal,5000.0,Debit,607586.46,Entertainment,Maharashtra,814,0,,0.0,Success,Mobile_App,Verified,0,4,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376701,CUST063046,2022-06-05,08:18,Savings,ATM_Withdrawal,2000.0,Debit,2869.71,E-Commerce,UP,826,0,,0.0,Pending,Mobile_App,Pending,0,8,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376545,CUST062683,2022-06-05,11:25,Current,ATM_Withdrawal,3000.0,Debit,47659.26,Fuel,Karnataka,632,1,Personal,11039.71,Success,POS_Terminal,Verified,0,11,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376916,CUST046542,2022-06-06,01:07,Savings,ATM_Withdrawal,3000.0,Debit,46210.46,E-Commerce,Karnataka,346,0,,0.0,Success,POS_Terminal,Verified,0,1,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376859,CUST032325,2022-06-06,09:13,Current,ATM_Withdrawal,5000.0,Debit,91312.58,E-Commerce,Gujarat,892,0,,0.0,Success,Mobile_App,Verified,0,9,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376777,CUST021981,2022-06-06,11:40,Salary,ATM_Withdrawal,1000.0,Debit,43994.29,Food & Dining,Tamil Nadu,814,1,Auto,2950.42,Success,Mobile_App,Verified,0,11,0,0,40948380.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376839,CUST040916,2022-06-06,15:34,Salary,ATM_Withdrawal,2000.0,Debit,46300.73,Food & Dining,UP,559,0,,0.0,Success,Mobile_App,Verified,0,15,0,0,33885660.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000376807,CUST004879,2022-06-06,20:10,Savings,ATM_Withdrawal,2000.0,Debit,81745.36,Retail,Gujarat,534,0,,0.0,Failed,Mobile_App,Verified,0,20,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377316,CUST053635,2022-06-07,00:49,Salary,ATM_Withdrawal,500.0,Debit,27958.75,Food & Dining,Rajasthan,373,0,,0.0,Success,Mobile_App,Pending,0,0,1,0,77688240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377259,CUST015799,2022-06-07,06:49,Fixed Deposit,ATM_Withdrawal,5000.0,Debit,30976.65,E-Commerce,Karnataka,726,0,,0.0,Success,Mobile_App,Pending,0,6,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377239,CUST050924,2022-06-07,10:53,Current,ATM_Withdrawal,1000.0,Debit,140786.75,E-Commerce,Delhi,611,0,,0.0,Success,Mobile_App,Expired,0,10,1,0,85159440.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377227,CUST065636,2022-06-07,15:20,NRI,ATM_Withdrawal,10000.0,Debit,8056.9,Entertainment,Maharashtra,385,0,,0.0,Success,Mobile_App,Verified,0,15,1,0,39931920.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377179,CUST073413,2022-06-07,19:25,Current,ATM_Withdrawal,1000.0,Debit,48236.88,Utilities,Karnataka,319,0,,0.0,Success,ATM,Verified,0,19,1,0,27363360.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377057,CUST043045,2022-06-07,23:44,Salary,ATM_Withdrawal,500.0,Debit,57950.61,Fuel,Karnataka,584,0,,0.0,Success,Mobile_App,Verified,0,23,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377615,CUST013625,2022-06-08,01:40,NRI,ATM_Withdrawal,5000.0,Debit,16684.54,Investment,Karnataka,523,0,,0.0,Success,POS_Terminal,Verified,0,1,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377509,CUST071189,2022-06-08,08:48,Current,ATM_Withdrawal,1000.0,Debit,87661.64,Retail,Karnataka,334,0,,0.0,Success,Web,Verified,0,8,2,0,45054960.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377513,CUST024065,2022-06-08,10:55,Current,ATM_Withdrawal,1000.0,Debit,12192.99,Retail,Maharashtra,772,0,,0.0,Success,Mobile_App,Verified,0,10,2,0,82293060.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377543,CUST068300,2022-06-08,17:07,Savings,ATM_Withdrawal,3000.0,Debit,57824.17,Fuel,West Bengal,366,0,,0.0,Success,Mobile_App,Verified,0,17,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377674,CUST066710,2022-06-08,22:24,Current,ATM_Withdrawal,1000.0,Debit,155712.08,Government,West Bengal,641,1,Personal,994.69,Success,Web,Verified,0,22,2,0,1105740.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377995,CUST063378,2022-06-09,00:57,Salary,ATM_Withdrawal,1000.0,Debit,3880.31,Healthcare,Karnataka,791,0,,0.0,Success,Mobile_App,Verified,0,0,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377822,CUST071872,2022-06-09,09:21,Current,ATM_Withdrawal,5000.0,Debit,32897.46,Education,Maharashtra,365,1,Business,1347.49,Success,Web,Verified,1,9,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377959,CUST063303,2022-06-09,13:43,Savings,ATM_Withdrawal,1000.0,Debit,19620.06,Investment,Delhi,440,0,,0.0,Failed,Mobile_App,Verified,0,13,3,0,75309420.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000377797,CUST028557,2022-06-09,17:36,Savings,ATM_Withdrawal,1000.0,Debit,19017.53,Retail,Tamil Nadu,444,0,,0.0,Success,API,Verified,0,17,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
