atm_id,atm_name,latitude,longitude,area_type,city,monthly_transactions,avg_withdrawal_amount,atm_status,last_used_days_ago,data_source,location_data_quality,anchor_latitude,anchor_longitude,linkage_type,distance_method,atm_density_1km
ATM07693,Baner,18.55376618956453,73.78098891502663,IT Hub,Pune,0,3706,Active,10,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,495
ATM07694,Shivaji Nagar,18.537116067049,73.8484669232831,Commercial,Pune,501,3582,Active,31,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,488
ATM07695,Hinjewadi,18.586530193319266,73.73294407814481,Commercial,Pune,1069,2289,Active,91,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,493
ATM07696,Viman Nagar,18.569009159319524,73.92177404779675,IT Hub,Pune,1440,3360,Active,12,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,518
ATM07697,Kothrud,18.511007471865526,73.80128474931023,Mixed,Pune,936,3395,Active,11,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,512
ATM07698,Viman Nagar,18.562293265135054,73.90957668795393,Commercial,Pune,1372,2555,Active,13,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,519
ATM07699,Kothrud,18.50885012865586,73.81500435067639,Residential,Pune,2023,3539,Active,77,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,510
ATM07700,Kothrud,18.5016485471562,73.80334444811926,IT Hub,Pune,1973,3725,Active,18,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,510
ATM07701,Kothrud,18.514434983320392,73.80681420325669,IT Hub,Pune,0,3260,Active,0,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,510
ATM07702,Yerwada,18.568068815525713,73.8820110284044,Residential,Pune,973,2266,Active,0,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,494
ATM07703,Swargate,18.504447880890623,73.87076290505465,Residential,Pune,762,1733,Active,35,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,504
ATM07704,Viman Nagar,18.575062566461096,73.91378728647395,Mixed,Pune,3562,1877,Active,3,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,520
ATM07705,Swargate,18.49525566035127,73.86020259129893,Commercial,Pune,0,2816,Active,7,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,503
ATM07706,Camp,18.510455461787153,73.85275130183463,Residential,Pune,4327,2533,Active,25,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,626
ATM07707,Kothrud,18.502777355229473,73.81336766199172,Commercial,Pune,2265,2159,Active,24,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,510
ATM07708,Baner,18.566200290298678,73.7863132291858,Mixed,Pune,2451,3108,Active,10,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,495
ATM07709,Baner,18.553615190744768,73.79124988364228,Mixed,Pune,3230,3943,Active,79,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,512
ATM07710,Hadapsar,18.513922375058733,73.9289300706147,IT Hub,Pune,0,3481,Active,4,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,485
ATM07711,Kothrud,18.50717801296519,73.80022368185062,IT Hub,Pune,1734,2717,Active,51,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,508
ATM07712,Baner,18.55973724983504,73.77863519930364,Mixed,Pune,910,3762,Active,33,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,494
ATM07713,Yerwada,18.555354660748566,73.87720199556574,Residential,Pune,566,2649,Active,41,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,493
ATM07714,Shivaji Nagar,18.525732359471892,73.85620354018721,Residential,Pune,0,2017,Active,13,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,872
ATM07715,Swargate,18.508805619183306,73.86144241823986,Mixed,Pune,0,3083,Active,42,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,885
ATM07716,Yerwada,18.567816015192598,73.87168538461096,Residential,Pune,193,2491,Active,20,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,493
ATM07717,Shivaji Nagar,18.52917317928811,73.8423811140473,Mixed,Pune,0,2762,Active,5,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,487
ATM07718,Hadapsar,18.501714281130532,73.9230734092671,IT Hub,Pune,420,2362,Active,57,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,484
ATM07719,Baner,18.563303005253623,73.79230680206983,Commercial,Pune,1605,1762,Active,0,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,536
ATM07720,Hinjewadi,18.598286811066917,73.74003552819887,Residential,Pune,616,3050,Active,6,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,493
ATM07721,Hadapsar,18.514474988809916,73.91869313772735,IT Hub,Pune,1227,3890,Active,21,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,484
ATM07722,Aundh,18.561937223476956,73.81408666067415,Commercial,Pune,1417,1619,Active,2,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,516
ATM07723,Camp,18.52383771515216,73.85516237903465,IT Hub,Pune,0,1840,Active,6,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,935
ATM07724,Aundh,18.550829570073528,73.80586640044052,Residential,Pune,1854,2689,Active,2,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,515
ATM07725,Shivaji Nagar,18.535492385251615,73.8550316645617,Mixed,Pune,0,3967,Active,47,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,487
ATM07726,Hadapsar,18.507867619180185,73.93102002314312,Mixed,Pune,1458,2906,Active,51,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,484
ATM07727,Baner,18.551912556060177,73.78476231352889,Residential,Pune,0,3783,Active,32,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,492
ATM07728,Aundh,18.564291034478106,73.80401214132421,Commercial,Pune,2751,2848,Active,24,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,514
ATM07729,Camp,18.51241937543917,73.86292193014931,Mixed,Pune,263,2026,Active,9,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,791
ATM07730,Hinjewadi,18.585070348518304,73.7431869407514,IT Hub,Pune,1641,2322,Active,2,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,494
ATM07731,Kothrud,18.512355539047835,73.8130577621792,Commercial,Pune,1028,3213,Active,5,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,508
ATM07732,Aundh,18.55554780197316,73.81497698678369,Mixed,Pune,0,3290,Active,9,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,514
ATM07733,Kothrud,18.50030991588445,73.80727909045324,Mixed,Pune,2232,2164,Active,35,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,507
ATM07734,Hadapsar,18.504841962577753,73.91721595669051,IT Hub,Pune,1448,3113,Active,6,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,483
ATM07735,Kothrud,18.512900783739674,73.80295716032767,Residential,Pune,1621,3003,Active,33,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,506
ATM07736,Hadapsar,18.51592154373882,73.92524397097559,Residential,Pune,0,3124,Active,18,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,483
ATM07737,Swargate,18.49801435993932,73.87018458187659,Residential,Pune,783,3018,Active,29,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,504
ATM07738,Hinjewadi,18.59280233142271,73.73143764592744,IT Hub,Pune,62,3187,Active,15,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,494
ATM07739,Baner,18.565150146464557,73.78220774445914,Commercial,Pune,3438,2771,Active,41,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,492
ATM07740,Aundh,18.554972971119795,73.80065446197284,Residential,Pune,0,2112,Active,2,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,607
ATM07741,Swargate,18.500372726141833,73.85604418773404,IT Hub,Pune,1251,1577,Active,39,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,518
ATM07742,Camp,18.5158706634946,73.84905852615647,Commercial,Pune,1296,2777,Active,30,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,582
ATM07743,Swargate,18.50769562932883,73.86815717931265,Mixed,Pune,1024,3336,Active,0,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,612
ATM07744,Baner,18.557020455967184,73.79353012397816,IT Hub,Pune,2141,1453,Active,32,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,637
ATM07745,Camp,18.522209098714292,73.86174658352972,Mixed,Pune,68,2514,Active,14,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,612
ATM07746,Viman Nagar,18.562944183325722,73.91978493090993,Commercial,Pune,0,3769,Active,1,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,520
ATM07747,Camp,18.509401286571606,73.85690342894354,Commercial,Pune,178,2534,Active,64,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,835
ATM07748,Viman Nagar,18.568042181287847,73.90672007849236,Mixed,Pune,289,3062,Active,3,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,521
ATM07749,Kothrud,18.506381361924955,73.81511985381708,Commercial,Pune,1260,3618,Active,25,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,505
ATM07750,Swargate,18.494529674605854,73.86443961920837,Mixed,Pune,0,998,Active,35,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,506
ATM07751,Viman Nagar,18.57265135560487,73.91999357256799,Residential,Pune,0,3581,Active,9,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,521
ATM07752,Hinjewadi,18.594624393929113,73.74561940180249,IT Hub,Pune,0,3097,Active,2,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,493
ATM07753,Swargate,18.506625622971246,73.85779912115547,Residential,Pune,2797,4395,Active,11,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,833
ATM07754,Viman Nagar,18.56074690077972,73.9134870328416,IT Hub,Pune,1503,3387,Active,0,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,522
ATM07755,Kothrud,18.503395987417765,73.80149967078874,IT Hub,Pune,774,3794,Active,23,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,506
ATM07756,Hinjewadi,18.584195405013915,73.73645574887384,Mixed,Pune,866,2140,Active,94,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,492
ATM07757,Hadapsar,18.502601822354134,73.92721788135178,IT Hub,Pune,2737,3127,Active,73,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,482
ATM07758,Shivaji Nagar,18.52272343147488,73.85020282749738,IT Hub,Pune,4060,2418,Active,6,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,896
ATM07759,Camp,18.52195444366638,73.85134766787665,IT Hub,Pune,1266,2725,Active,72,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,917
ATM07760,Baner,18.55576390999348,73.77938066893054,IT Hub,Pune,25,2094,Active,14,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,492
ATM07761,Aundh,18.56457350621559,73.81081115573461,IT Hub,Pune,1324,3177,Active,12,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,515
ATM07762,Baner,18.56575680673129,73.78892402263587,Commercial,Pune,0,2675,Active,51,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,493
ATM07763,Swargate,18.50195772688908,73.87131878862373,Commercial,Pune,473,2995,Active,21,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,507
ATM07764,Hinjewadi,18.597759781636196,73.7357798486426,IT Hub,Pune,0,2836,Active,52,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,491
ATM07765,Yerwada,18.56215683667025,73.88463976311765,IT Hub,Pune,618,2524,Active,95,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,494
ATM07766,Aundh,18.550983281886065,73.81016235723864,Residential,Pune,1948,3488,Active,43,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,514
ATM07767,Shivaji Nagar,18.535238499723388,73.84466349382225,IT Hub,Pune,1144,2871,Active,18,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,488
ATM07768,Baner,18.55226962706866,73.78900748594413,Residential,Pune,1765,3133,Active,35,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,492
ATM07769,Hadapsar,18.511163886467056,73.91626799017612,Residential,Pune,833,2935,Active,15,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,482
ATM07770,Kothrud,18.51432805617318,73.80942073598708,Mixed,Pune,2487,3986,Active,6,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,505
ATM07771,Swargate,18.49673654961467,73.8580178103383,IT Hub,Pune,1901,2056,Active,7,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,503
ATM07772,Swargate,18.509113305299614,73.8641096713381,Mixed,Pune,0,4713,Active,21,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,819
ATM07773,Baner,18.56216672255295,73.77933032693745,Commercial,Pune,983,2250,Active,39,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,493
ATM07774,Swargate,18.496077900696072,73.86843604696661,Commercial,Pune,1949,3183,Active,7,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,503
ATM07775,Yerwada,18.558032149365186,73.87104762267833,Residential,Pune,477,2146,Active,11,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,494
ATM07776,Aundh,18.561425195525107,73.80095238149461,IT Hub,Pune,292,2720,Active,18,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,614
ATM07777,Swargate,18.502922028919922,73.85595413915304,Mixed,Pune,99,2211,Active,50,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,619
ATM07778,Kothrud,18.501185687184247,73.81136834290038,Mixed,Pune,2135,4234,Active,26,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,506
ATM07779,Aundh,18.559622474469403,73.81519122167214,IT Hub,Pune,0,2505,Active,23,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,515
ATM07780,Shivaji Nagar,18.529554926154844,73.85767123430595,Commercial,Pune,304,2827,Active,63,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,656
ATM07781,Viman Nagar,18.57369814654982,73.90979987251899,IT Hub,Pune,3136,2370,Active,12,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,521
ATM07782,Hinjewadi,18.588185346099124,73.74595083682496,Residential,Pune,657,3787,Active,46,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,491
ATM07783,Swargate,18.50587254985463,73.87004043105381,Commercial,Pune,1269,2602,Active,34,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,506
ATM07784,Shivaji Nagar,18.525412455076914,73.84402310003388,Commercial,Pune,159,3879,Active,0,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,555
ATM07785,Baner,18.561065186094872,73.79352599060272,IT Hub,Pune,174,2658,Active,26,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,617
ATM07786,Yerwada,18.569783734552033,73.87813485236816,Residential,Pune,3478,2990,Active,65,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,493
ATM07787,Hadapsar,18.511864840053676,73.93044927978076,Commercial,Pune,0,1749,Active,66,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,482
ATM07788,Hadapsar,18.502258665744414,73.92048606009156,Residential,Pune,0,1393,Active,29,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,483
ATM07789,Viman Nagar,18.56650544266844,73.92175390107539,Residential,Pune,0,2769,Active,37,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,521
ATM07790,Hinjewadi,18.58873364544192,73.73161975289976,Commercial,Pune,0,2614,Active,52,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,491
ATM07791,Camp,18.51625357139459,73.86439398635717,Mixed,Pune,697,3846,Active,44,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,572
ATM07792,Yerwada,18.55657292992541,73.88128438912362,Residential,Pune,380,4124,Active,53,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,494
ATM07793,Kothrud,18.509633738138145,73.80056436187493,Residential,Pune,319,2655,Active,19,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,506
ATM07794,Baner,18.552782453458086,73.78226739640726,Residential,Pune,0,2384,Active,28,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,491
ATM07795,Aundh,18.55182962260562,73.80340130799343,IT Hub,Pune,1655,3911,Active,8,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,514
ATM07796,Yerwada,18.564301602553122,73.869542087896,Mixed,Pune,2676,4362,Active,161,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,495
ATM07797,Aundh,18.565132595679955,73.80654373178805,Commercial,Pune,1575,3587,Active,39,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,512
ATM07798,Hadapsar,18.515731587995873,73.92099009058138,Residential,Pune,0,2836,Active,29,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,481
ATM07799,Hadapsar,18.505468368191792,73.93022094495115,IT Hub,Pune,2641,3873,Active,0,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,481
ATM07800,Viman Nagar,18.56415335112205,73.9078065164211,Commercial,Pune,2776,2779,Active,16,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,520
ATM07801,Viman Nagar,18.5748243259223,73.91641942864639,Residential,Pune,13,2317,Active,42,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,519
ATM07802,Kothrud,18.51032535311886,73.81455666638082,Commercial,Pune,0,1599,Active,21,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,505
ATM07803,Swargate,18.49466769699935,73.86175096159391,Residential,Pune,3684,3190,Active,7,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,500
ATM07804,Yerwada,18.566122884782256,73.88371540180263,Residential,Pune,698,3621,Active,4,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,493
ATM07805,Kothrud,18.500847126564533,73.80472623103769,IT Hub,Pune,1594,2850,Active,20,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,506
ATM07806,Swargate,18.50824696727259,73.8598810867449,Commercial,Pune,366,2657,Active,11,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,884
ATM07807,Baner,18.56610685979634,73.78466864689415,Mixed,Pune,0,2758,Active,20,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,492
ATM07808,Swargate,18.499427214234107,73.87093827033421,IT Hub,Pune,212,854,Active,58,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,498
ATM07809,Yerwada,18.555698361845153,73.87455720401414,IT Hub,Pune,0,1943,Active,16,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,493
ATM07810,Aundh,18.553304964718,73.81370922648665,Commercial,Pune,1206,869,Active,6,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,511
ATM07811,Baner,18.55473788176957,73.79239656488114,Residential,Pune,1279,2859,Active,13,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,561
ATM07812,Baner,18.55817424929163,73.77858968172933,Commercial,Pune,105,2100,Active,18,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,488
ATM07813,Camp,18.51209848971501,73.85070537145704,Commercial,Pune,2068,1952,Active,22,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,506
ATM07814,Aundh,18.557439890648762,73.79999084611279,Residential,Pune,2863,3682,Active,10,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,666
ATM07815,Hinjewadi,18.59750948217129,73.74258377984987,IT Hub,Pune,1107,2379,Active,25,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,490
ATM07816,Swargate,18.49884734982175,73.85649512199552,Commercial,Pune,1723,2230,Active,14,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,496
ATM07817,Camp,18.523936675238968,73.85784290858875,IT Hub,Pune,212,3017,Active,13,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,839
ATM07818,Kothrud,18.514140583955278,73.80522354695592,Commercial,Pune,298,3778,Active,75,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,505
ATM07819,Hinjewadi,18.584011485205185,73.74075260787944,IT Hub,Pune,0,3085,Active,47,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,490
ATM07820,Hinjewadi,18.595142927661573,73.73247862082563,Residential,Pune,195,3835,Active,33,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,490
ATM07821,Shivaji Nagar,18.53721471019036,73.85113952820917,Residential,Pune,0,3971,Active,66,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,488
ATM07822,Kothrud,18.504014085746864,73.81433134775027,Residential,Pune,682,2337,Active,24,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,504
ATM07823,Yerwada,18.56925692937355,73.87388170629448,Commercial,Pune,1690,4569,Active,58,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,493
ATM07824,Swargate,18.50853192701144,73.86673736143507,Commercial,Pune,0,2041,Active,18,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,684
ATM07825,Yerwada,18.559686594510264,73.88404663866567,Residential,Pune,1999,2708,Active,37,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,491
ATM07826,Hadapsar,18.507124266397916,73.9160954968361,Commercial,Pune,130,2429,Active,32,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,482
ATM07827,Shivaji Nagar,18.523946939239234,73.85430204351356,Commercial,Pune,0,4019,Active,24,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,949
ATM07828,Baner,18.564485276773215,73.79122600566642,Mixed,Pune,2303,3835,Active,31,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,490
ATM07829,Shivaji Nagar,18.5317089411169,73.84251135351813,Mixed,Pune,126,2265,Active,9,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,486
ATM07830,Kothrud,18.50564792577715,73.80039421639793,Commercial,Pune,3778,3955,Active,14,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,505
ATM07831,Hadapsar,18.51495576618043,73.92769731494522,IT Hub,Pune,1298,3123,Active,2,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,482
ATM07832,Yerwada,18.560234659100043,73.86972408794756,Commercial,Pune,549,3711,Active,1,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,492
ATM07833,Hinjewadi,18.59223071949953,73.7465203677603,Residential,Pune,2710,2496,Active,40,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,490
